"{""coordinates"":[[-73.9972035492972,40.6887576208458],[-73.9953347020984,40.6882345603795]],""type"":""LineString""}",48,Cobble Hill Park,Brooklyn,Congress St,Clinton St,Henry St,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Cobble Hill,Open Streets,552.208849275,0.104585009332,221.758664458138
"{""coordinates"":[[-73.9775324550312,40.6981240669653],[-73.9773909660454,40.6963942797111]],""type"":""LineString""}",49,Commodore Barry Park,Brooklyn,NORTH ELLIOTT PLACE,Park Ave,Flushing Ave,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Fort Greene,Open Streets,631.432659834,0.119589518908,254.468115963636
"{""coordinates"":[[-73.9231729265127,40.8345729106821],[-73.922486247836,40.8357955682866]],""type"":""LineString""}",50,Concourse,Bronx,Cromwell Ave,McClellan St,Jerome Ave,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Concourse,Open Streets,484.293739524,0.0917222991523,195.459820552287
"{""coordinates"":[[-73.922486247836,40.8357955682866],[-73.9223736609206,40.8361170263035]],""type"":""LineString""}",51,Concourse,Bronx,Cromwell Ave,McClellan St,Jerome Ave,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Highbridge,Open Streets,121.191911744,0.0229530135878,48.9298366432012
"{""coordinates"":[[-73.9231054939074,40.8344736470616],[-73.9222187914174,40.8341712237981]],""type"":""LineString""}",52,Concourse,Bronx,MCCLELLAN STREET,River Ave,Cromwell Ave,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Concourse,Open Streets,268.974032728,0.050942051653,108.272769382566
"{""coordinates"":[[-73.94399354334,40.7464476917174],[-73.9436819650746,40.7459936371282],[-73.9428758440721,40.7448251417678]],""type"":""LineString""}",53,Court Square,Queens,Court Sq West,Jackson Ave,Dead End,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Long Island City,Open Streets,667.361737062,0.126394268383,268.922341592112
"{""coordinates"":[[-73.7689257382143,40.7699750006824],[-73.7686069659121,40.7700458073325],[-73.7682925088803,40.7701325240367],[-73.7679844151842,40.7702348953007],[-73.767684677985,40.7703524739572],[-73.7673952408891,40.7704846423088],[-73.7671178837279,40.7706305495893],[-73.7668542680135,40.7707892265079],[-73.7666058429302,40.7709595227498],[-73.7663738439339,40.7711401983693],[-73.7662730582273,40.771207081415],[-73.7662728562989,40.7712072160472],[-73.7662726541038,40.7712073237801],[-73.7661596666074,40.7712646815731],[-73.7661594886648,40.7712647712398],[-73.7661592869554,40.7712648432918],[-73.7660361866503,40.7713110235816],[-73.7659062254218,40.7713445826172],[-73.7659059999189,40.7713446447394],[-73.7659057745086,40.7713446805121],[-73.7657724959728,40.7713648959193],[-73.7657723182492,40.7713649230055],[-73.7657721167633,40.7713649313791],[-73.7656385765358,40.7713718730396],[-73.7653510637163,40.7713974283304],[-73.7650652418046,40.7714389344447],[-73.7647833928284,40.7714962508568],[-73.7645077643402,40.7715689850239],[-73.7642405094351,40.7716565092803],[-73.7639836304572,40.7717579557784]],""type"":""LineString""}",54,Crocheron Park,Queens,35th Ave,Corbett Rd,Dead End,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Bayside,Open Streets,1545.04559691,0.292622272142,621.44624142227
"{""coordinates"":[[-73.8841352302296,40.8458258746081],[-73.8834591827009,40.8466067316753],[-73.8830726764009,40.8471116973063],[-73.8828458722793,40.8478255131605]],""type"":""LineString""}",55,Crotona,Bronx,CROTONA PARKWAY,Bronx Park S,180th St,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,West Farms,Open Streets,820.805845772,0.155455652608,331.263207273098
"{""coordinates"":[[-73.9473971734825,40.6732799264961],[-73.9446295160752,40.67312799864],[-73.9418612888156,40.6729766432741]],""type"":""LineString""}",56,Crown Heights,Brooklyn,PARK PLACE,New York Ave,Kingston Ave,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Crown Heights,Open Streets,1539.58328816,0.29158774397,617.857489370972
"{""coordinates"":[[-73.9473136669538,40.6741701380424],[-73.9445455260136,40.6740134350768]],""type"":""LineString""}",57,Crown Heights,Brooklyn,Prospect Pl,New York Ave,Brooklyn Ave,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Crown Heights,Open Streets,769.970052043,0.145827661372,309.005223435802
"{""coordinates"":[[[-73.9343511763657,40.6640472296598],[-73.9343927000677,40.6636109801119]],[[-73.9338891589565,40.6689586958065],[-73.9339016677236,40.6688289098245],[-73.9339098567107,40.6687439427405],[-73.9339831048094,40.6679840942431],[-73.9340590388828,40.6671756904393],[-73.9340997643183,40.6667253836401],[-73.934139640379,40.6662843597389],[-73.9341818799584,40.6658433299492],[-73.9342256866361,40.6653859917657],[-73.9342671384485,40.6649403679142],[-73.9343077280781,40.6645038657638],[-73.9343480216899,40.6640804199968]]],""type"":""MultiLineString""}",58,Crown Heights,Brooklyn,Schenectady Ave,Eastern Pkwy,Empire Blvd,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Crown Heights,Open Streets,1941.20336917,0.367652153252,781.943166778059
"{""coordinates"":[[-73.9338891589565,40.6689586958065],[-73.9339016677236,40.6688289098245],[-73.9339098567107,40.6687439427405],[-73.9339831048094,40.6679840942431],[-73.9340590388828,40.6671756904393],[-73.9340997643183,40.6667253836401],[-73.934139640379,40.6662843597389],[-73.9341818799584,40.6658433299492],[-73.9342256866361,40.6653859917657],[-73.9342671384485,40.6649403679142],[-73.9343077280781,40.6645038657638],[-73.9343480216899,40.6640804199968],[-73.9343511763657,40.6640472296598],[-73.9343927000677,40.6636109801119]],""type"":""LineString""}",59,Crown Heights,Brooklyn,SCHNECTADY AVENUE,Eastern Pkwy,Empire Blvd,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Crown Heights,Open Streets,1953.32717141,0.369948327918,786.826635351952
"{""coordinates"":[[-73.9813042221034,40.6385337066277],[-73.979477356422,40.6374396064505]],""type"":""LineString""}",60,Dome Playground,Brooklyn,38th Street,Dahill Road,15th Ave,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Borough Park,Open Streets,644.953784449,0.122150337964,259.071928946678
"{""coordinates"":[[-73.8654776790395,40.8632572356693],[-73.8654015528806,40.8654787662598],[-73.8653260357736,40.8678656257157],[-73.8652825709396,40.8691432162714],[-73.8652662466715,40.8696827175891],[-73.8652103136041,40.8714159417534],[-73.8651791167021,40.8723394103498]],""type"":""LineString""}",61,East Bronx,Bronx,HOLLAND AVENUE,Boston Rd,S Oak Dr,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Allerton,Open Streets,3310.02283522,0.626898264246,1337.35435433573
"{""coordinates"":[[-73.9476576187235,40.6509075396951],[-73.9474682285616,40.6490478299348]],""type"":""LineString""}",62,East Flatbush,Brooklyn,EAST   32 STREET,Snyder Ave,Church Ave,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Flatbush,Open Streets,679.578453426,0.128708040422,273.676097922546
"{""coordinates"":[[-73.8994731392445,40.6671539090242],[-73.8985529000805,40.6672908079281],[-73.8984090824199,40.6673121292765],[-73.8983369428033,40.6673228239892],[-73.8981430913995,40.6673515627385],[-73.8980570387647,40.6673643200101],[-73.8979301360362,40.6673831332947],[-73.8976347162441,40.6674269272727],[-73.89742927932,40.6674569305582],[-73.8971179282052,40.667502400612],[-73.8970195950983,40.6675167614278],[-73.8967050579505,40.6675626957719],[-73.8964100558916,40.6676066505694],[-73.896348197827,40.6676158672688],[-73.8958065604515,40.6676965669333],[-73.8948326719271,40.6678417535701],[-73.8938413321227,40.6679886264084],[-73.8929194144206,40.6681255874004],[-73.8920023654999,40.6682622930566],[-73.8910869219538,40.6683983446068],[-73.8901666288177,40.6685326281337]],""type"":""LineString""}",63,East New York,Brooklyn,Blake Ave,Miller Ave,Hinsdale St,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,East New York,Open Streets,2630.1741061,0.498139035247,1055.57247732487
"{""coordinates"":[[-73.8829131131572,40.6597894870895],[-73.8819376985985,40.6602089686054],[-73.8817943741278,40.660270604829],[-73.8815662873187,40.660368692733],[-73.8814657431315,40.6604119312125],[-73.8812971293421,40.6604833920536],[-73.8811226924918,40.6605594567669],[-73.8810298488716,40.6605993835569],[-73.8809140135021,40.6606491973335],[-73.8808392015341,40.6606813694105],[-73.8806976454015,40.660742243323],[-73.8806146973838,40.6607779143735],[-73.8796843332641,40.66117799484]],""type"":""LineString""}",64,East New York,Brooklyn,Stanley Ave,Schenck Ave,Ashford St,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,East New York,Open Streets,1028.77839717,0.194844393404,413.165075471005
"{""coordinates"":[[-73.8877869184216,40.65769140235],[-73.8876042485718,40.6577699916009],[-73.8874558940597,40.6578338170141],[-73.8870660866452,40.6580015194533],[-73.8869228881332,40.6580631254169],[-73.8858690099432,40.6585158960653],[-73.8854658386437,40.6586899515554],[-73.8853210443721,40.6587522406786],[-73.8849332893791,40.6589190475214],[-73.8848056998327,40.6589739340557],[-73.8845833575854,40.6590695815115]],""type"":""LineString""}",65,East New York,Brooklyn,Stanley Ave,Vermont St,Van Siclen Ave,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,East New York,Open Streets,1020.85800509,0.193344319147,409.97148192176
"{""coordinates"":[[[-73.7586775393755,40.6022707702721],[-73.7595150923365,40.6017550870579],[-73.7600516657308,40.6013791499239]],[[-73.7559760490029,40.6037478444671],[-73.7561192211369,40.6036689345866],[-73.7570002989507,40.6031833180514],[-73.7581119893833,40.6025705764412],[-73.7586230033208,40.6023043477138]]],""type"":""MultiLineString""}",66,Far Rockaway,Queens,Rockaway Fway,Ocean Crest Blvd,Regina Ave,Full Block,1593043200000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Far Rockaway,Open Streets,1405.20113569,0.266136578729,564.126828258452
"{""coordinates"":[[-73.8276578128272,40.7498691007987],[-73.8275193192201,40.749883058625],[-73.8273789568067,40.7498826408557],[-73.8272406087074,40.7498678725214],[-73.8267383361033,40.749685503781],[-73.8258458027069,40.7493566608708]],""type"":""LineString""}",67,Flushing,Queens,Peck Ave,137th St,Main,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Queensboro Hill,Open Streets,545.31353465,0.103279078532,219.21748694693
"{""coordinates"":[[-73.8101037069934,40.7639781578819],[-73.8091362873809,40.7640779110506]],""type"":""LineString""}",68,Flushing,Queens,Roosevelt Ave,155th St,Northern Blvd,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Flushing,Open Streets,270.442356228,0.051220143225,108.686060074028
"{""coordinates"":[[-73.8378129198559,40.7354732422832],[-73.8373728331402,40.7348873893835],[-73.8372316076662,40.7345841956395],[-73.8371174773113,40.7341714387805],[-73.8370153883452,40.7338795648533],[-73.836030724444,40.7330940842025],[-73.835595192493,40.7322728645688],[-73.8347296792084,40.7305096069271],[-73.8340920889946,40.7291512201875],[-73.8341370545307,40.7288920238659],[-73.834265598123,40.7286579408173],[-73.8343698764929,40.7284580416606],[-73.8344000336566,40.7284002309508],[-73.8347714541413,40.7276882144948],[-73.8348482307071,40.7276113670065],[-73.8348879673412,40.7275827944798],[-73.8349444718059,40.7275421657302],[-73.8350579896767,40.7274846417346],[-73.8351847745864,40.7274422470804],[-73.8353193058166,40.7274172794287],[-73.8354554128255,40.7274104589435],[-73.8355871213402,40.7274209042546],[-73.8357094900226,40.7274464191046],[-73.8372862488023,40.7278571834022],[-73.8381049433389,40.7280704525495],[-73.8382469413199,40.7281048446989],[-73.8383837621495,40.7281558346641],[-73.8385104716253,40.7282225333772],[-73.8386225884677,40.7283029435406],[-73.8387166033881,40.7283941530301],[-73.8387903600188,40.7284926642407],[-73.8393293158392,40.7291676296661],[-73.8404374448479,40.7303898207773],[-73.8414527405324,40.7312615569944],[-73.8420690890034,40.7318888619208],[-73.8425920592063,40.732441230199],[-73.842846786975,40.7327578913287],[-73.8433908378997,40.7335438137103],[-73.8437815728162,40.7342118033842],[-73.8438387379076,40.7343272469724],[-73.8439036753205,40.7344609531622],[-73.8440133437534,40.7347281083188],[-73.8441510742201,40.7350762247806],[-73.8442700079709,40.7354286468705],[-73.8443697920862,40.7357844922789],[-73.8444502274119,40.7361428503501],[-73.8445111728716,40.7365028124194],[-73.844544797955,40.7368463744139],[-73.8445567200417,40.737191565198],[-73.8445467738004,40.737537184822],[-73.8445165223543,40.7378650299642],[-73.8445149515353,40.7378820552204],[-73.8444614203178,40.7382249507925],[-73.8443864553359,40.7385647102996],[-73.8436272550584,40.7393512224666],[-73.8435657875032,40.7400108698198]],""type"":""LineString""}",69,Flushing Meadows,Queens,Meadow Lake Drive,Model Airplane Field,Meadow Lk Bridge Parking Lot,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Flushing Meadows Corona Park,Open Streets,9097.81965038,1.72307190348,3664.51624436882
"{""coordinates"":[[-73.8984118070023,40.8623052557294],[-73.8981086885945,40.8627446889433],[-73.8980408156509,40.8628399730205],[-73.8974966390321,40.8636776943459],[-73.8968330520367,40.864683859942],[-73.8960003555369,40.8658423400462],[-73.8954440568618,40.866610378811]],""type"":""LineString""}",70,Fordham Heights,Bronx,Creston Ave,Fordham Road,Kingsbridge Rd,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Fordham,Open Streets,1770.64479231,0.335349392484,714.772664036852
"{""coordinates"":[[-73.8457667778199,40.7302701820331],[-73.8447923435767,40.7305656178353],[-73.8428155235261,40.7311616774243]],""type"":""LineString""}",71,Forest Hills,Queens,66 ROAD,110th St,Grand Central Pkwy,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Forest Hills,Open Streets,880.077258446,0.166681298948,353.672786169387
"{""coordinates"":[[-73.8390124068469,40.7085627537718],[-73.8389574334765,40.7087659138146],[-73.8388790673659,40.7089681490371],[-73.838777134975,40.7091671546412],[-73.8386519852211,40.7093605628679],[-73.8385045238417,40.7095460594262],[-73.8383361641693,40.7097214591846],[-73.8381487919895,40.7098847741979],[-73.8379447302925,40.7100343234544],[-73.8377266108427,40.7101687420348],[-73.8374972636061,40.71028706056],[-73.8372596485837,40.7103886990614],[-73.8370535063707,40.7104634565492],[-73.8368561526403,40.7105542544703],[-73.8366707491458,40.7106600900256],[-73.8365001522634,40.7107794813119],[-73.8363468042055,40.7109105577387],[-73.8362125784562,40.7110511347345],[-73.836108864868,40.7111710891095],[-73.8359883201089,40.7112826253624],[-73.8358528650852,40.7113837672022],[-73.8357049079003,40.7114728961304]],""type"":""LineString""}",72,Forest Park,Queens,East Main Drive,Metropolitan Ave,Overlook Parking Lot,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Forest Park,Open Streets,1447.45945372,0.274140048053,582.460246805761
"{""coordinates"":[[-73.8502649638038,40.7020504555116],[-73.8502795750655,40.7019459245706],[-73.8502795876102,40.7019457988764],[-73.8502795756314,40.7019456726014],[-73.8502736312774,40.7018369637293],[-73.8502455140383,40.7017276951707],[-73.8502454675577,40.7017275150533],[-73.8502453853527,40.7017273436726],[-73.8501948856944,40.7016214138103],[-73.8501234261022,40.701522687457],[-73.8501233203737,40.7015225522767],[-73.8501231901013,40.7015224258476],[-73.8500336864164,40.7014343201601],[-73.8499301442857,40.701359307868],[-73.8499300261955,40.7013592171367],[-73.8499298842803,40.7013591362554],[-73.849816937767,40.70129863665],[-73.8478345601522,40.7003282059317],[-73.8477127334767,40.7002669086019],[-73.8475993729963,40.7001926110396],[-73.847599267132,40.7001925384375],[-73.847599172086,40.7001924663987],[-73.8474976720939,40.7001061796334],[-73.8474111738728,40.7000097734817],[-73.8474110328721,40.7000096108043],[-73.8474109149926,40.7000094305911],[-73.8473418403767,40.6999052125339],[-73.8472916151416,40.6997957695198],[-73.8472609172685,40.6996842276695],[-73.8472493037674,40.6995734310919],[-73.8472156851183,40.6993840351249],[-73.8471635448008,40.6991965419286],[-73.8470933175795,40.6990126631459],[-73.8470932587658,40.6990125186928],[-73.847093187689,40.6990123747724],[-73.8470054497707,40.698833469798]],""type"":""LineString""}",73,Forest Park,Queens,Freedom Drive,Park Lane S,Myrtle Ave,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Forest Park,Open Streets,1585.72884515,0.300327432793,638.068471818152
"{""coordinates"":[[-73.8664192138626,40.6971261360195],[-73.8663259164582,40.6971463877893],[-73.8662310905152,40.6971619942945],[-73.8661351348603,40.6971728898958],[-73.8660384530724,40.6971790287677],[-73.8659414520907,40.6971803850482],[-73.8658445395886,40.6971769531055],[-73.8657481231672,40.697168747374],[-73.8656526083411,40.6971558023658],[-73.8651932281102,40.6970508554956],[-73.864731240498,40.6969527645586],[-73.8642668222001,40.6968615670186],[-73.8638001506034,40.6967772977529],[-73.863687468566,40.6967690974574],[-73.8635742960445,40.696767344868],[-73.8634612690178,40.6967720498332],[-73.8633490226475,40.6967831859134],[-73.8632381877089,40.6968006905286],[-73.8631293870469,40.6968244653106],[-73.8630232320763,40.6968543766555],[-73.8628009307671,40.696918007408],[-73.8610479501059,40.6972271850896],[-73.8608004385429,40.697263393113],[-73.8605563253856,40.697314732804],[-73.8603180155154,40.6973808656529],[-73.8600877788818,40.6974611461402],[-73.8598677243933,40.6975546941632],[-73.8597097758448,40.6976310364028],[-73.8595404835327,40.6976945591259],[-73.8593626301271,40.6977439152557],[-73.8591793547133,40.697778234658],[-73.8589939102977,40.6977971886263],[-73.8583783134584,40.6978272005874],[-73.8583012643752,40.6978343546401],[-73.8582255937124,40.6978475123066],[-73.8581521068184,40.6978665335525],[-73.8580815858016,40.6978912159385],[-73.8580147812076,40.6979212967746],[-73.8579524040316,40.6979564559155],[-73.8578951181512,40.6979963191683],[-73.8578949745626,40.6979963453408],[-73.8577928435253,40.6980911796072],[-73.8576978146985,40.6981901981852],[-73.8576101834431,40.6982930933467],[-73.8575302221341,40.6983995453145],[-73.8574581793132,40.6985092232559],[-73.8573942789164,40.6986217863111],[-73.8573387195778,40.6987368846519],[-73.8572916740113,40.6988541605691],[-73.8572296035021,40.6990261317381],[-73.8571727993697,40.699199154057],[-73.8571212923215,40.6993731341178],[-73.857075110206,40.6995479779949]],""type"":""LineString""}",74,Forest Park,Queens,West Main Drive,Band Shell Lot,Golf Course Lot,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Forest Park,Open Streets,3082.52181439,0.583810949695,1238.51443681916
"{""coordinates"":[[-73.975107101492,40.6897057617618],[-73.9746180078547,40.6871989581242],[-73.9744413935263,40.6863179461316],[-73.9742829808411,40.6855213340931],[-73.9739214566022,40.683768342802]],""type"":""LineString""}",75,Fort Greene,Brooklyn,S Portland Ave,S Elliot St,Dekalb Ave,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Fort Greene,Open Streets,2188.03665936,0.414400882454,881.57965863953
"{""coordinates"":[[-73.9705507625997,40.6916101180478],[-73.9695225871019,40.6915718127987],[-73.9684941669916,40.6915530569792],[-73.9675326635587,40.6916520357029],[-73.9665677203944,40.6917639360057],[-73.9656013286875,40.691879349324]],""type"":""LineString""}",76,Fort Greene,Brooklyn,Willoughby Ave,Washington Park St,Hall St,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Clinton Hill,Open Streets,1381.77167548,0.261699180961,554.696924246662
"{""coordinates"":[[-73.9735416226251,40.6917158621121],[-73.9725548599506,40.6916877419808],[-73.9715611571512,40.691648914207],[-73.9705507625997,40.6916101180478]],""type"":""LineString""}",77,Fort Greene,Brooklyn,Willoughby Ave,Washington Park St,Hall St,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Fort Greene,Open Streets,830.322494123,0.157258048129,333.309482553771
"{""coordinates"":[[-73.9878178950196,40.7353005418811],[-73.9873886287594,40.7358871946444],[-73.9869625989726,40.736472603426],[-73.9865364444432,40.7370582717174],[-73.9861219889958,40.7376481181508]],""type"":""LineString""}",78,Gramercy,Manhattan,IRVING PLACE,E 16th St,E 20th St,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Gramercy,Open Streets,975.940835507,0.184837279452,393.189532684513
"{""coordinates"":[[-73.9123162035638,40.838120100436],[-73.9122676597174,40.8382025396406]],""type"":""LineString""}",79,Grant Park,Bronx,Grant Ave,E 170th St,E 169th St,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Claremont,Open Streets,32.9024339335,0.00623152157832,13.2792869762527
"{""coordinates"":[[-73.9137949461044,40.8356085929156],[-73.9123162035638,40.838120100436]],""type"":""LineString""}",80,Grant Park,Bronx,Grant Ave,E 170th St,E 169th St,Full Block,1588377600000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Concourse,Open Streets,1002.35831103,0.189840589211,404.539888556861
"{""coordinates"":[[-73.9331626895458,40.7008834576373],[-73.9320452630423,40.7020096144789]],""type"":""LineString""}",81,Green Central Knoll Park,Brooklyn,NOLL STREET,Evergreen Ave,Central Ave,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Bushwick,Open Streets,514.137220164,0.097374473516,206.923902813262
"{""coordinates"":[[-74.0016641652113,40.7323271465008],[-74.0033000648783,40.7317513351226]],""type"":""LineString""}",82,Greenwich Village,Manhattan,JONES STREET,Bleecker St,W 4th St,Full Block,1590192000000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,West Village,Open Streets,499.568445908,0.0946152359674,200.79457219942
"{""coordinates"":[[-73.9415376324533,40.8268285341962],[-73.9419692471242,40.8270106763719],[-73.942444376888,40.8272111091278]],""type"":""LineString""}",83,Hamilton Heights,Manhattan,W 150th Street,St. Nicholas Place,Edgecombe Avenue,Full Block,1595548800000,"10:00AM,10:00AM,10:00AM,8:00AM,NA,NA,NA","4:00PM,4:00PM,10:00AM,4:00PM,NA,NA,NA","M,T,W,R",Hamilton Heights,Open Streets,287.056151755,0.0543666954081,115.56919720895
"{""coordinates"":[[-73.956322589304,40.8031236201209],[-73.9577832143222,40.8037365039349]],""type"":""LineString""}",84,Harlem,Manhattan,W 114th St,Manhattan Ave,Frederick Douglass Blvd,Full Block,1589414400000,"8:00PM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM,8:00AM","8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM,8:00PM",ALL,Harlem,Open Streets,461.930461672,0.0874868298621,185.906531119933
